CustomerID,recency_days,avg_order_value,days_since_signup,avg_quantity_per_order,high_frequency
17939,160,99.14,160,40.0,0
17940,49,410.64,303,975.5,1
17941,131,304.56,131,252.0,0
17942,8,77.5,8,38.0,0
17946,233,74.79,259,37.5,0
17947,37,176.68,37,168.0,0
17948,147,358.56,147,144.0,0
17949,1,1300.23,371,678.8,1
17950,72,160.73,365,122.0,0
17951,40,336.18,374,205.33,0
17954,5,194.39,371,186.17,1
17955,199,139.32,220,68.25,0
17956,249,12.75,249,1.0,0
17957,66,111.68,66,287.0,0
17958,117,508.46,117,84.0,0
17960,171,73.78,171,41.0,0
17961,21,33.24,372,14.36,1
17962,142,102.83,142,128.0,0
17964,32,235.85,372,150.5,0
17965,38,187.33,369,111.14,1
17966,38,219.69,261,514.2,1
17967,372,123.07,372,80.0,0
17968,374,277.35,374,160.0,0
17969,166,114.1,361,76.0,0
17970,211,582.59,211,525.0,0
17972,242,136.04,242,37.0,0
17973,52,337.04,52,176.0,0
17974,25,246.93,220,173.0,0
17975,15,345.29,367,120.62,1
17976,372,353.19,372,106.0,0
17977,29,288.14,29,342.0,0
17978,365,300.92,365,499.0,0
17979,36,189.43,260,99.25,0
17980,166,270.48,359,227.33,0
17984,145,152.68,145,98.0,0
17985,22,634.95,22,183.0,0
17986,56,20.8,56,10.0,0
17987,185,198.57,185,261.0,0
17988,12,28.73,327,6.14,1
17990,237,210.28,362,138.0,0
17991,225,46.68,226,12.5,0
17994,122,169.62,291,124.25,0
17995,282,76.1,282,133.0,0
17997,74,246.33,164,287.25,1
17999,37,191.03,366,110.5,0
18001,12,208.62,87,181.5,0
18004,362,169.47,362,78.0,0
18005,4,124.86,47,46.5,0
18006,23,444.68,23,220.0,0
18008,70,235.13,319,175.67,1
18009,235,257.34,235,126.0,0
18010,257,174.8,257,60.0,0
18011,373,102.79,373,71.0,0
18013,155,93.64,155,142.5,0
18014,28,166.42,28,68.0,0
18015,4,120.03,4,157.0,0
18016,32,296.71,364,205.8,1
18017,81,174.33,310,100.0,0
18018,108,61.07,199,27.5,0
18019,52,38.45,52,7.0,0
18022,36,668.11,36,736.0,0
18024,153,194.89,153,92.0,0
18027,99,115.31,99,78.0,0
18030,4,115.32,42,33.5,0
18032,334,73.5,334,42.0,0
18033,65,97.97,65,253.0,0
18034,22,211.44,22,280.5,0
18035,36,243.47,43,203.67,0
18036,32,135.21,246,78.0,0
18037,154,11.67,362,3.33,1
18040,19,178.6,246,74.0,0
18041,12,199.21,373,181.86,1
18042,54,165.05,54,33.0,0
18043,25,186.5,367,94.0,0
18044,4,208.86,361,103.3,1
18045,45,189.4,45,142.0,0
18048,203,86.15,203,63.5,0
18050,359,74.4,359,40.0,0
18053,71,300.02,71,302.0,0
18055,7,678.42,370,245.5,1
18056,288,363.65,288,211.0,0
18058,10,170.16,10,88.0,0
18059,23,102.15,68,86.0,0
18061,22,211.94,366,95.5,1
18062,173,240.17,338,132.0,0
18064,133,407.0,235,192.0,0
18065,6,170.92,365,73.36,1
18066,75,318.0,75,108.0,0
18067,40,396.33,40,189.0,0
18068,289,101.7,289,6.0,0
18069,26,407.33,327,262.2,1
18071,258,226.5,366,130.0,0
18072,186,247.44,186,288.0,0
18073,114,323.13,197,259.0,1
18074,374,489.6,374,190.0,0
18075,23,261.18,361,146.4,1
18077,8,239.36,367,170.73,1
18078,217,168.06,259,72.5,0
18079,45,912.99,239,1858.0,0
18080,19,615.75,243,321.0,0
18081,36,114.48,134,65.0,0
18082,26,703.37,26,621.0,0
18084,16,90.48,16,312.0,0
18085,330,344.98,374,132.5,0
18086,274,101.34,274,106.0,0
18087,98,2027.86,291,1953.5,0
18088,61,167.67,61,109.0,0
18092,2,824.39,366,386.55,1
18093,93,526.63,303,348.0,0
18094,82,431.04,292,359.71,1
18095,313,290.02,333,209.5,0
18096,12,303.72,64,275.0,0
18097,8,449.63,354,281.0,1
18099,127,168.31,127,149.0,0
18101,11,111.82,143,44.0,0
18102,1,4327.62,367,1068.73,1
18104,37,754.64,37,362.0,0
18105,38,113.48,38,46.0,0
18106,330,430.7,330,128.0,0
18108,254,271.0,254,84.0,0
18109,2,309.73,370,162.96,1
18110,20,236.3,20,86.0,0
18112,12,176.34,166,127.5,0
18113,369,76.32,369,72.0,0
18114,290,220.1,290,55.0,0
18116,68,177.25,365,106.0,1
18117,26,320.72,26,618.0,0
18118,11,217.45,370,110.85,1
18119,368,181.12,368,125.0,0
18120,214,111.15,214,31.0,0
18121,149,336.55,155,225.0,0
18122,8,304.37,151,205.67,1
18123,24,294.72,31,297.0,0
18125,30,285.75,316,201.0,0
18126,61,206.83,61,144.0,0
18127,19,116.24,134,62.67,0
18129,243,112.55,243,48.0,0
18130,15,353.13,57,274.67,0
18133,212,931.5,212,1350.0,0
18135,29,136.38,190,69.8,1
18136,63,261.44,320,126.33,0
18138,295,152.65,295,38.0,0
18139,18,1406.39,18,926.17,1
18142,157,509.76,216,638.0,0
18143,117,500.08,142,285.0,0
18144,8,240.73,373,111.92,1
18145,13,715.39,313,656.25,0
18146,141,80.18,220,76.5,0
18147,46,89.67,109,101.5,0
18149,51,204.03,274,103.33,0
18150,32,188.86,202,110.67,0
18151,135,326.68,290,177.5,0
18154,3,199.6,44,127.5,0
18155,75,123.87,292,88.67,0
18156,13,367.47,370,150.5,0
18158,9,226.7,89,177.0,0
18159,301,530.15,301,139.0,0
18160,57,319.03,200,147.0,0
18161,15,323.74,320,162.4,1
18164,37,399.65,37,184.0,0
18165,177,302.46,177,254.0,0
18167,23,461.62,106,127.33,0
18168,176,194.99,372,99.0,1
18169,61,202.65,61,61.0,0
18170,33,326.77,217,136.33,0
18171,59,246.26,334,96.2,1
18172,15,378.08,290,159.2,1
18173,87,526.71,275,305.0,0
18174,7,104.0,7,50.0,0
18176,358,476.35,358,283.0,0
18177,31,223.57,256,118.33,1
18178,129,397.7,365,245.75,0
18179,9,298.86,336,226.67,1
18180,5,307.29,143,286.83,1
18181,24,382.8,24,146.0,0
18183,227,316.04,275,185.5,0
18184,15,49.8,15,60.0,0
18185,249,304.25,249,183.0,0
18188,15,667.01,290,389.33,0
18189,78,545.12,268,283.0,0
18190,192,142.23,331,70.0,0
18191,262,207.8,262,140.0,0
18192,72,957.97,72,339.0,0
18193,165,243.76,165,124.0,0
18194,82,973.84,82,632.0,0
18196,95,344.56,290,216.5,0
18198,4,319.15,336,239.65,1
18200,106,163.8,106,111.0,0
18202,200,465.66,311,193.67,0
18203,157,160.42,157,43.0,0
18204,71,664.57,192,400.0,0
18205,36,258.68,75,96.0,0
18209,29,139.1,29,58.0,0
18210,2,436.9,267,233.0,1
18211,26,120.01,279,71.8,1
18212,326,248.42,326,101.0,0
18213,237,232.48,237,232.0,0
18215,89,299.34,89,118.0,0
18216,31,481.75,31,200.0,0
18217,29,310.88,71,245.5,0
18218,211,331.04,282,292.0,0
18219,3,206.98,369,88.5,1
18220,227,305.28,227,288.0,0
18221,22,208.32,211,158.2,1
18222,93,443.0,93,335.0,0
18223,5,463.18,358,210.57,1
18224,264,158.95,264,69.0,0
18225,3,459.09,365,270.33,1
18226,44,475.28,338,315.09,1
18227,218,93.75,218,21.0,0
18228,57,389.95,80,119.0,0
18229,12,363.84,373,124.4,1
18230,9,401.46,302,188.0,1
18231,192,416.65,289,164.2,1
18232,82,148.24,197,75.5,0
18233,326,440.0,326,4.0,0
18235,72,598.83,217,526.0,0
18236,30,147.04,241,67.17,1
18237,3,197.42,134,124.4,1
18239,219,312.32,372,159.0,1
18240,46,422.58,46,126.0,0
18241,10,121.95,218,61.82,1
18242,72,558.12,214,254.25,0
18245,7,366.72,355,255.43,1
18246,24,298.05,233,83.0,0
18248,123,402.01,186,255.5,0
18249,17,95.34,17,128.0,0
18250,310,349.27,310,199.0,0
18251,87,4314.72,87,7824.0,0
18252,51,263.33,172,119.5,0
18255,89,103.3,89,74.0,0
18257,39,292.2,296,130.12,1
18259,25,779.53,366,238.0,0
18260,173,440.53,358,246.33,1
18261,43,162.12,96,73.0,0
18262,140,149.48,140,182.0,0
18263,26,404.39,253,489.33,0
18265,72,400.76,158,155.5,0
18268,134,25.5,134,2.0,0
18269,366,168.6,366,76.0,0
18270,38,141.58,267,50.5,0
18272,3,513.1,247,341.67,1
18273,2,68.0,258,26.67,0
18274,30,175.92,30,88.0,0
18276,44,335.86,44,186.0,0
18277,58,110.38,58,68.0,0
18278,74,173.9,74,66.0,0
18280,278,180.6,278,45.0,0
18281,181,80.82,181,54.0,0
18282,8,89.02,126,51.5,0
18283,4,130.93,337,87.31,1
18287,43,612.43,202,528.67,0
